backbone,dataset,run_id,artifact_dir,method,axis,seed,candidate,candidate_score,contract_valid,status,selected_epoch,val_selection_value,balanced_accuracy,cohen_kappa,macro_f1,weighted_f1,trainable_parameters,adapter_delta_ratio,adapter_parameter_count,backbone_update_norm,evidence_status,candidate_status,artifact_status,manual_status,evidence_reason,scope_note,canonical_group_n,canonical_group_seeds,configuration_homogeneous,alignment_control_available,probe_available,rq1_eligible,rq2_eligible,rq3_eligible,rq4_eligible,reviewed_by,review_date,review_notes,source_log_path,previous_status,status_change_reason,status_change_date,exclusion_reason_code,source
CBraMod,tuev,tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,native_full_finetune,patch,3407,True,107,True,completed,4,0.7263867170140185,0.639681344472225,0.632310236628074,0.6373577512157605,0.8095093952798046,21116011,1.0183846825384535e-05,29805,0.1655435860157013,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_patch_s3407_r64_lr1e-4_b8_e20,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,tuev,tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,native_full_finetune,channel_patch,3407,True,107,True,completed,3,0.7199404463111483,0.6499741122331651,0.6479007690870572,0.6392993336050192,0.8134913312080638,21145816,4.873591933574062e-06,59610,0.17295949161052704,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s3407_r64_lr1e-4_b8_e20,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,tuev,tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,native_full_finetune,channel_patch,1024,True,107,True,completed,13,0.6804716800312105,0.6255575977854203,0.5750233439124852,0.5274170275146298,0.7790799522252536,21145816,2.5806016310525592e-06,59610,0.1765262484550476,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_patch_s1024_r64_lr1e-4_b8_e20,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,tuev,tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,native_full_finetune,channel,3407,True,107,True,completed,2,0.747747386304539,0.6233241129757232,0.6509565440552678,0.6154999417524106,0.8199102685218411,21116011,6.020709861331852e-06,29805,0.16687288880348206,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,PROVISIONAL,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_full_channel_s3407_r64_lr1e-4_b8_e20_resub,,,,UNREVIEWED,summary.json + test_metrics.json
CBraMod,tuev,tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,lora,none,3407,True,107,True,completed,5,0.7521072242466605,0.5487286893225037,0.5310620215897752,0.5287687307521074,0.7577905390019238,16279206,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/tuev/tuev_cbramod_frozen_lora_qkv_r8_s3407_lr1e-4_b8_e20_resub,,,,UNREVIEWED,summary.json + test_metrics.json
LaBraM,unknown,faced_labram_channel_a001_lr7e4_e80_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_channel_a001_lr7e4_e80_seed3407,legacy_unknown,unknown,,False,0,False,completed,68,0.3517555422408628,0.3938539989264627,0.3160207417897083,,0.3924101027675788,0,0.0005733286977850921,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_channel_a001_lr7e4_e80_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_channel_patch_a001_lr7e4_e80_seed3407_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_channel_patch_a001_lr7e4_e80_seed3407_retry,legacy_unknown,unknown,,False,0,False,completed,78,0.3509267685233969,0.39371980676328505,0.31559442015407035,,0.393219932139397,0,0.012350415875248256,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_channel_patch_a001_lr7e4_e80_seed3407_retry,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_dense_lr7e4_e80_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed1024,legacy_unknown,unknown,,False,0,False,completed,72,0.3808782310806602,0.4225711218464842,0.3469931700816259,,0.4215208376067689,0,,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_dense_lr7e4_e80_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed3407,legacy_unknown,unknown,,False,0,False,completed,69,0.36881401359241894,0.3985507246376812,0.31890475893469716,,0.39308526459642423,0,,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_dense_lr7e4_e80_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed42,legacy_unknown,unknown,,False,0,False,completed,77,0.4107100052735031,0.4204240472356414,0.3439686771076308,,0.4181663403156024,0,,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_dense_lr7e4_e80_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_patch_a001_lr7e4_e80_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed1024,legacy_unknown,unknown,,False,0,False,completed,67,0.3613670631596583,0.380300590445518,0.2984426007942943,,0.37967532543593796,0,0.0008414578026748218,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_patch_a001_lr7e4_e80_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed3407,legacy_unknown,unknown,,False,0,False,completed,72,0.42660056046561756,0.4312936124530327,0.3575414341634048,,0.4315755460052189,0,0.017154705451269237,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_patch_a001_lr7e4_e80_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed42,legacy_unknown,unknown,,False,0,False,completed,72,0.3032889059353725,0.3262211486849168,0.24079863282064096,,0.32672331971807494,0,0.0009354715279880024,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a001_lr7e4_e80_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_patch_a003_lr7e4_e80_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a003_lr7e4_e80_seed3407,legacy_unknown,unknown,,False,0,False,completed,75,0.39444217996978925,0.4194847020933978,0.34487572139925415,,0.4202634100009025,0,0.005065439832729421,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a003_lr7e4_e80_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,unknown,faced_labram_patch_a030_lr7e4_e80_seed3407_retry,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a030_lr7e4_e80_seed3407_retry,legacy_unknown,unknown,,False,0,False,completed,62,0.38126737609049943,0.40499194847020936,0.32728181212524987,,0.4015834014857375,0,0.005114054069521704,,,EXCLUDED,EXCLUDED_CANDIDATE,UNREVIEWED,UNREVIEWED,seed is outside the locked manuscript seed set,,0,,false,unknown,unknown,no,no,no,no,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_labram_patch_a030_lr7e4_e80_seed3407_retry,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_dense_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed1024,frozen_probe,none,1024,True,100,True,completed,38,0.03892020028543097,0.1379495437466452,0.03298363407469562,,0.11280109814543286,1809,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_dense_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed3407,frozen_probe,none,3407,True,100,True,completed,14,0.03114421123899802,0.13808373590982287,0.03389688650820222,,0.08290504585186034,1809,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_dense_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed42,frozen_probe,none,42,True,100,True,completed,38,0.035160314579552154,0.1439881910896404,0.03878759969020151,,0.11379690817177396,1809,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_dense_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_generic_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed1024,frozen_native_generic,generic,1024,True,100,True,completed,62,0.0869344670161114,0.17901234567901234,0.07853447011751902,,0.17218057617635846,28074,0.33386998644896915,26265,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_generic_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed3407,frozen_native_generic,generic,3407,True,100,True,completed,73,0.08810190099392079,0.1802200751476114,0.08000753406023076,,0.175537123733614,28074,0.3333135000297001,26265,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_generic_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed42,frozen_native_generic,generic,42,True,100,True,completed,73,0.08646444170950063,0.17525496511003757,0.07405081836828664,,0.17003171692657595,28074,0.33195511727106003,26265,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_generic_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_patch_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed1024,frozen_native_patch,patch,1024,True,100,True,completed,42,0.06666666666666676,0.15901771336553944,0.05539212618138567,,0.1565857611009523,163010,0.40306394753001984,161201,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_patch_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed3407,frozen_native_patch,patch,3407,True,100,True,completed,38,0.06828469613791788,0.1728395061728395,0.07052245034217985,,0.15699171474116658,163010,0.40307900621777487,161201,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_frozen_patch_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed42,frozen_native_patch,patch,42,True,100,True,completed,38,0.06871074101706331,0.17028985507246375,0.06693915001876793,,0.15555694587822905,163010,0.40585249946230934,161201,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,no_primary_control,yes,PROVISIONAL,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_frozen_patch_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_lora_qkv_r8_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed1024,lora,qkv,1024,True,100,True,completed,45,0.2201342281879195,0.27281266774020396,0.18078602620087336,,0.2702981365613395,78609,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_lora_qkv_r8_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed3407,lora,qkv,3407,True,100,True,completed,63,0.1922430758892143,0.2557702630166398,0.16233333333333333,,0.2543449127780626,78609,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_lora_qkv_r8_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed42,lora,qkv,42,True,100,True,completed,79,0.2286427337300826,0.3184380032206119,0.2321978845673357,,0.3157336048813044,78609,,0,0.0,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_lora_qkv_r8_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_upper2_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed1024,upper2,upper,1024,True,100,True,completed,61,0.26096754087356755,0.2966988727858293,0.2087133991419885,,0.2970314602486105,967169,,0,0.00011622829652523313,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_upper2_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed3407,upper2,upper,3407,True,100,True,completed,64,0.2338057893853276,0.298040794417606,0.20891759558287337,,0.29791769205599455,967169,,0,0.00011376254985625361,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r2_upper2_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed42,upper2,upper,42,True,100,True,completed,75,0.23381415632338143,0.29589371980676327,0.20666666666666655,,0.29495016549037856,967169,,0,0.0001178193884458188,PRIMARY,PRIMARY_CANDIDATE,UNREVIEWED,UNREVIEWED,strict canonical three-seed group,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r2_upper2_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_dense_evalmode_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed1024,frozen_probe,none,1024,False,0,True,completed,54,0.05221655928454649,0.1592860976918948,0.05699481865284983,,0.15419307922186778,1809,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_dense_evalmode_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed3407,frozen_probe,none,3407,False,0,True,completed,54,0.05221655928454649,0.15874932903918412,0.056409827845562366,,0.1537012800168676,1809,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_dense_evalmode_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed42,frozen_probe,none,42,False,0,True,completed,54,0.05221655928454649,0.15874932903918412,0.056409827845562366,,0.1537012800168676,1809,,0,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,unknown,unknown,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_dense_evalmode_seed42,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed1024,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed1024,frozen_native_generic,generic,1024,False,0,True,completed,48,0.1028441137645505,0.1855877616747182,0.08298979804288975,,0.17896381194534272,28074,0.36149429678916933,26265,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed1024,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed3407,frozen_native_generic,generic,3407,False,0,True,completed,58,0.1106316672659714,0.17995169082125606,0.07787047246551693,,0.17914097232291554,28074,0.3629198600848516,26265,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed3407,,,,UNREVIEWED,run_config.json + final_test.json
LaBraM,FACED,faced_reviewer_r3_frozen_generic_evalmode_seed42,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed42,frozen_native_generic,generic,42,False,0,True,completed,53,0.10167619230584513,0.19216317767042404,0.09187927296981802,,0.19120662311642517,28074,0.3624955876952126,26265,0.0,SUPPORTING,SUPPORTING_CANDIDATE,UNREVIEWED,UNREVIEWED,completed legacy or non-strict artifact; manual audit required,,3,"42,1024,3407",true,no_primary_control,yes,no,no,no,yes,,,,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/faced_reviewer_r3_frozen_generic_evalmode_seed42,,,,UNREVIEWED,run_config.json + final_test.json
